fold,local_index,event_id,soh_bin,mileage,n_candidates_mileage,n_neighbors_available
3,4653,8116,"(0.985, 0.99]",51468.2784,627,5
3,4658,8122,"(0.985, 0.99]",52819.3248,615,5
3,4673,8144,"(0.985, 0.99]",59866.9632,489,5
3,4706,8185,"(0.985, 0.99]",69344.2464,345,5
3,4707,8186,"(0.985, 0.99]",69535.488,338,5
3,4715,8199,"(0.985, 0.99]",73770.36480000001,221,5
3,4717,8201,"(0.985, 0.99]",74123.28,218,5
3,4718,8202,"(0.985, 0.99]",74380.3104,215,5
3,4719,8203,"(0.985, 0.99]",74582.64,212,5
3,4720,8205,"(0.985, 0.99]",74971.9872,210,5
3,4721,8206,"(0.985, 0.99]",75156.1536,208,5
3,4722,8207,"(0.985, 0.99]",75318.8832,203,5
3,4728,8216,"(0.985, 0.99]",77225.59680000001,177,5
3,4729,8217,"(0.985, 0.99]",77395.50720000001,175,5
3,4730,8218,"(0.985, 0.99]",77568.5856,171,5
3,4731,8219,"(0.985, 0.99]",77817.3792,167,5
3,4732,8220,"(0.985, 0.99]",77994.1536,166,5
3,4733,8221,"(0.985, 0.99]",78294.05760000001,162,5
3,4736,8225,"(0.985, 0.99]",79157.76000000001,148,5
3,4737,8226,"(0.985, 0.99]",79347.84,145,5
3,4739,8228,"(0.985, 0.99]",79694.9472,141,5
3,4740,8229,"(0.985, 0.99]",79875.5232,138,5
3,4741,8231,"(0.985, 0.99]",80390.0064,127,5
3,4742,8232,"(0.985, 0.99]",80592.4416,125,5
3,4743,8233,"(0.985, 0.99]",80756.3328,121,5
3,4744,8234,"(0.985, 0.99]",81074.71680000001,116,5
3,4745,8235,"(0.985, 0.99]",81213.3696,115,5
3,4746,8237,"(0.985, 0.99]",81618.8736,113,5
3,4749,8240,"(0.985, 0.99]",82304.64,106,5
3,4750,8242,"(0.985, 0.99]",82698.63360000002,98,5
3,4751,8243,"(0.985, 0.99]",83209.94880000001,94,5
3,4752,8244,"(0.985, 0.99]",83438.57280000001,93,5
3,4753,8245,"(0.985, 0.99]",83761.6032,92,5
3,4754,8246,"(0.985, 0.99]",83993.81760000001,91,5
3,4755,8250,"(0.985, 0.99]",84870.72,85,5
3,4771,8270,"(0.985, 0.99]",89503.70880000001,59,5
3,4772,8271,"(0.985, 0.99]",89768.97600000001,57,5
3,4774,8274,"(0.985, 0.99]",90500.784,51,5
3,4775,8275,"(0.985, 0.99]",90879.5712,50,5
3,4825,8333,"(0.985, 0.99]",50897.4048,635,5
3,4832,8342,"(0.985, 0.99]",56255.65440000001,570,5
3,4911,8638,"(0.985, 0.99]",30509.952,375,5
3,4987,8733,"(0.985, 0.99]",50803.42080000001,635,5
3,4988,8734,"(0.985, 0.99]",51013.248,632,5
3,4989,8736,"(0.985, 0.99]",51419.7024,627,5
3,4990,8738,"(0.985, 0.99]",51828.0576,623,5
3,4991,8739,"(0.985, 0.99]",52039.3632,620,5
3,4992,8740,"(0.985, 0.99]",52254.89280000001,619,5
3,4993,8743,"(0.985, 0.99]",52857.2352,613,5
3,4994,8744,"(0.985, 0.99]",53083.3248,610,5
3,4995,8745,"(0.985, 0.99]",53293.2576,607,5
3,4997,8747,"(0.985, 0.99]",53712.700800000006,601,5
3,4998,8748,"(0.985, 0.99]",53923.7952,596,5
3,4999,8749,"(0.985, 0.99]",54132.3552,590,5
3,5000,8751,"(0.985, 0.99]",54577.3536,583,5
3,5001,8752,"(0.985, 0.99]",54782.2176,583,5
3,5006,8760,"(0.985, 0.99]",56322.182400000005,569,5
3,5007,8761,"(0.985, 0.99]",56527.574400000005,567,5
3,5093,8898,"(0.985, 0.99]",30743.2224,380,5
3,5096,8902,"(0.985, 0.99]",31407.446400000004,394,5
3,5100,8906,"(0.985, 0.99]",32138.9376,407,5
3,5109,8917,"(0.985, 0.99]",34510.819200000005,457,5
3,5110,8918,"(0.985, 0.99]",34795.8336,464,5
3,5114,8922,"(0.985, 0.99]",35914.34880000001,488,5
3,5128,8938,"(0.985, 0.99]",41929.6416,655,5
3,5129,8939,"(0.985, 0.99]",42199.9776,662,5
3,5130,8940,"(0.985, 0.99]",42504.844800000006,665,5
3,5131,8941,"(0.985, 0.99]",42667.68,669,5
3,5132,8942,"(0.985, 0.99]",42829.8816,672,5
3,5133,8943,"(0.985, 0.99]",43215.744,679,5
3,5135,8945,"(0.985, 0.99]",43773.7344,684,5
3,5142,8954,"(0.985, 0.99]",47181.6576,670,5
3,5146,8959,"(0.985, 0.99]",48586.6656,656,5
3,5161,8977,"(0.985, 0.99]",55167.7632,582,5
3,5220,9140,"(0.985, 0.99]",31645.8912,399,5
3,5221,9141,"(0.985, 0.99]",31953.7152,407,5
3,5222,9142,"(0.985, 0.99]",32300.928,412,5
3,5223,9143,"(0.985, 0.99]",32579.8176,419,5
3,5224,9145,"(0.985, 0.99]",33232.214400000004,429,5
3,5225,9146,"(0.985, 0.99]",33401.9136,433,5
3,5226,9147,"(0.985, 0.99]",33994.5408,446,5
3,5227,9148,"(0.985, 0.99]",34321.056000000004,454,5
3,5228,9149,"(0.985, 0.99]",34653.5904,460,5
3,5229,9150,"(0.985, 0.99]",34888.128000000004,465,5
3,5230,9152,"(0.985, 0.99]",35383.4976,475,5
3,5233,9156,"(0.985, 0.99]",36529.3632,504,5
3,5234,9157,"(0.985, 0.99]",36783.2256,509,5
3,5251,9179,"(0.985, 0.99]",43417.5456,682,5
3,5326,9276,"(0.985, 0.99]",47717.0496,667,5
3,5327,9278,"(0.985, 0.99]",49391.9712,654,5
3,5335,9324,"(0.985, 0.99]",32887.8528,425,5
3,5345,9337,"(0.985, 0.99]",43457.1456,683,5
3,5360,9356,"(0.985, 0.99]",61935.3504,455,5
3,5366,9399,"(0.985, 0.99]",32220.672,411,5
3,5372,9406,"(0.985, 0.99]",35860.5984,485,5
3,5373,9407,"(0.985, 0.99]",36026.1792,491,5
3,5374,9409,"(0.985, 0.99]",37637.8464,525,5
3,5376,9411,"(0.985, 0.99]",38210.4096,533,5
3,5377,9412,"(0.985, 0.99]",38432.908800000005,537,5
3,5380,9415,"(0.985, 0.99]",39828.8352,576,5
3,5385,9422,"(0.985, 0.99]",43292.6208,680,5
3,5386,9424,"(0.985, 0.99]",44560.032,694,5
3,5417,9460,"(0.985, 0.99]",57991.5072,538,5
3,5466,9588,"(0.985, 0.99]",64040.1696,427,5
3,5467,9589,"(0.985, 0.99]",64336.4832,425,5
3,5468,9590,"(0.985, 0.99]",65076.844800000006,418,5
3,5469,9591,"(0.985, 0.99]",65603.3664,412,5
3,5515,9693,"(0.985, 0.99]",31607.9808,399,5
3,5516,9695,"(0.985, 0.99]",33564.5376,437,5
3,5568,9808,"(0.985, 0.99]",37522.9536,522,5
3,5590,9838,"(0.985, 0.99]",50920.0032,635,5
3,5591,9839,"(0.985, 0.99]",51096.46080000001,631,5
3,5592,9840,"(0.985, 0.99]",51376.1952,626,5
3,5609,9863,"(0.985, 0.99]",59404.11840000001,497,5
3,5670,10002,"(0.985, 0.99]",49344.556800000006,654,5
3,5678,10010,"(0.985, 0.99]",52037.35680000001,619,5
3,5689,10026,"(0.985, 0.99]",55242.7392,582,5
3,5735,10147,"(0.985, 0.99]",34967.5392,466,5
3,5746,10161,"(0.985, 0.99]",39047.8176,548,5
3,5747,10162,"(0.985, 0.99]",39215.616,555,5
3,5767,10186,"(0.985, 0.99]",45133.44,697,5
3,5768,10187,"(0.985, 0.99]",45307.3632,698,5
3,5769,10188,"(0.985, 0.99]",45527.328,695,5
3,5773,10193,"(0.985, 0.99]",47643.7632,667,5
3,5774,10196,"(0.985, 0.99]",48671.04,658,5
3,5775,10197,"(0.985, 0.99]",49008.5376,654,5
3,5778,10202,"(0.985, 0.99]",51655.9296,626,5
3,5779,10203,"(0.985, 0.99]",52613.9328,614,5
3,5799,10258,"(0.985, 0.99]",33186.5952,429,5
3,5800,10259,"(0.985, 0.99]",33359.6736,433,5
3,5808,10267,"(0.985, 0.99]",35053.8144,470,5
3,5809,10268,"(0.985, 0.99]",35227.8432,472,5
3,5810,10269,"(0.985, 0.99]",35398.8096,475,5
3,5811,10270,"(0.985, 0.99]",35650.6656,481,5
3,5812,10271,"(0.985, 0.99]",36007.5936,490,5
3,5813,10272,"(0.985, 0.99]",36233.472,495,5
3,5821,10286,"(0.985, 0.99]",40246.3776,599,5
3,5822,10287,"(0.985, 0.99]",40412.1696,605,5
3,5823,10288,"(0.985, 0.99]",40593.696,610,5
3,5825,10290,"(0.985, 0.99]",40963.824,624,5
3,5826,10291,"(0.985, 0.99]",41165.836800000005,629,5
3,5837,10304,"(0.985, 0.99]",44087.472,686,5
3,5840,10308,"(0.985, 0.99]",45126.6816,697,5
3,5860,10334,"(0.985, 0.99]",58349.06880000001,530,5
3,5865,10339,"(0.985, 0.99]",60165.600000000006,487,5
3,5867,10341,"(0.985, 0.99]",61436.1792,463,5
3,5873,10352,"(0.985, 0.99]",65633.8848,410,5
3,5874,10353,"(0.985, 0.99]",65866.2048,407,5
3,5894,10410,"(0.985, 0.99]",31915.8048,404,5
3,5895,10411,"(0.985, 0.99]",32644.4448,422,5
3,5896,10412,"(0.985, 0.99]",32865.4656,425,5
3,5897,10413,"(0.985, 0.99]",33060.4032,427,5
3,5903,10419,"(0.985, 0.99]",34851.0624,465,5
3,5911,10429,"(0.985, 0.99]",43524.9408,683,5
3,5912,10430,"(0.985, 0.99]",43730.2272,684,5
3,5913,10431,"(0.985, 0.99]",43981.9776,685,5
3,5914,10432,"(0.985, 0.99]",44216.6208,688,5
3,5915,10433,"(0.985, 0.99]",44382.2016,690,5
3,5916,10434,"(0.985, 0.99]",44487.5904,692,5
3,5917,10435,"(0.985, 0.99]",44759.4048,695,5
3,5918,10437,"(0.985, 0.99]",45835.04640000001,695,5
3,5919,10438,"(0.985, 0.99]",46140.5472,690,5
3,5920,10439,"(0.985, 0.99]",46255.0176,688,5
3,5921,10440,"(0.985, 0.99]",46425.3504,686,5
3,5922,10441,"(0.985, 0.99]",46687.9776,681,5
3,5923,10442,"(0.985, 0.99]",46950.288,678,5
3,5924,10443,"(0.985, 0.99]",47148.7104,669,5
3,5925,10445,"(0.985, 0.99]",47361.2832,667,5
3,5926,10446,"(0.985, 0.99]",47442.2784,669,5
3,5927,10447,"(0.985, 0.99]",47601.84,668,5
3,5928,10449,"(0.985, 0.99]",48243.1488,663,5
3,5929,10451,"(0.985, 0.99]",48506.6208,659,5
3,5965,10501,"(0.985, 0.99]",56650.9152,564,5
3,5967,10504,"(0.985, 0.99]",57158.2176,555,5
3,5969,10506,"(0.985, 0.99]",60759.38880000001,477,5
3,5971,10508,"(0.985, 0.99]",61100.793600000005,470,5
3,5972,10509,"(0.985, 0.99]",61450.8576,463,5
3,6015,10615,"(0.985, 0.99]",35574.844800000006,478,5
3,6022,10623,"(0.985, 0.99]",37593.38880000001,522,5
3,6023,10624,"(0.985, 0.99]",38046.412800000006,532,5
3,6024,10625,"(0.985, 0.99]",38289.2928,534,5
3,6062,10678,"(0.985, 0.99]",54630.6816,583,5
3,6063,10679,"(0.985, 0.99]",54950.6496,581,5
3,6067,10683,"(0.985, 0.99]",55715.2992,576,5
3,6068,10684,"(0.985, 0.99]",55898.9376,575,5
3,6069,10685,"(0.985, 0.99]",56110.7712,572,5
3,6070,10686,"(0.985, 0.99]",56358.4032,567,5
3,6071,10687,"(0.985, 0.99]",56603.50080000001,565,5
3,6072,10688,"(0.985, 0.99]",56805.196800000005,563,5
3,6073,10689,"(0.985, 0.99]",57023.5776,556,5
3,6075,10692,"(0.985, 0.99]",57907.76640000001,539,5
3,6076,10693,"(0.985, 0.99]",58160.3616,535,5
3,6080,10697,"(0.985, 0.99]",59336.2176,496,5
3,6082,10700,"(0.985, 0.99]",60120.08640000001,488,5
3,6220,11021,"(0.985, 0.99]",37307.74080000001,520,5
3,6225,11029,"(0.985, 0.99]",39791.0304,574,5
3,6228,11033,"(0.985, 0.99]",40730.0256,616,5
3,6229,11035,"(0.985, 0.99]",41297.4144,635,5
3,6230,11036,"(0.985, 0.99]",41518.11840000001,642,5
3,6234,11040,"(0.985, 0.99]",42940.128,675,5
3,6369,11278,"(0.985, 0.99]",32025.6288,407,5
3,6378,11291,"(0.985, 0.99]",38903.1456,544,5
3,6381,11296,"(0.985, 0.99]",40618.1952,611,5
3,6382,11297,"(0.985, 0.99]",40788.528,617,5
3,6383,11298,"(0.985, 0.99]",42166.502400000005,661,5
3,6386,11302,"(0.985, 0.99]",43826.64,684,5
3,6395,11313,"(0.985, 0.99]",52332.8256,617,5
3,6396,11314,"(0.985, 0.99]",52770.1152,615,5
3,6419,11367,"(0.985, 0.99]",31545.888000000003,399,5
3,6420,11368,"(0.985, 0.99]",31824.566400000003,403,5
3,6422,11371,"(0.985, 0.99]",32614.982400000004,420,5
3,6423,11372,"(0.985, 0.99]",32903.1648,425,5
3,6427,11376,"(0.985, 0.99]",35314.646400000005,473,5
3,6518,11533,"(0.985, 0.99]",30233.174400000004,368,5
3,6519,11534,"(0.985, 0.99]",30503.616,375,5
3,6520,11536,"(0.985, 0.99]",30839.318400000004,383,5
3,6521,11537,"(0.985, 0.99]",31071.3216,388,5
3,6522,11538,"(0.985, 0.99]",31506.710400000004,398,5
3,6523,11539,"(0.985, 0.99]",31667.1168,399,5
3,6524,11540,"(0.985, 0.99]",32071.776,407,5
3,6527,11543,"(0.985, 0.99]",32803.7952,425,5
3,6528,11544,"(0.985, 0.99]",32928.2976,426,5
3,6529,11546,"(0.985, 0.99]",33445.2096,434,5
3,6530,11547,"(0.985, 0.99]",33705.1968,443,5
3,6536,11554,"(0.985, 0.99]",34910.832,465,5
3,6538,11556,"(0.985, 0.99]",35325.7344,474,5
3,6540,11559,"(0.985, 0.99]",36177.9264,495,5
3,6553,11575,"(0.985, 0.99]",41595.7344,645,5
3,6555,11578,"(0.985, 0.99]",42849.84,672,5
3,6556,11579,"(0.985, 0.99]",43388.7168,682,5
3,6557,11580,"(0.985, 0.99]",43689.1488,684,5
3,6565,11593,"(0.985, 0.99]",51262.0416,627,5
3,6566,11594,"(0.985, 0.99]",51536.9184,625,5
3,6568,11596,"(0.985, 0.99]",55830.72,574,5
3,6569,11597,"(0.985, 0.99]",56143.824,572,5
3,57,147,"(0.99, 0.995]",54424.3392,674,5
3,58,148,"(0.99, 0.995]",54825.3024,671,5
3,59,149,"(0.99, 0.995]",55001.865600000005,668,5
3,60,151,"(0.99, 0.995]",55842.124800000005,645,5
3,76,204,"(0.99, 0.995]",31854.662400000005,443,5
3,77,205,"(0.99, 0.995]",35962.7136,566,5
3,78,206,"(0.99, 0.995]",38400.2784,630,5
3,79,208,"(0.99, 0.995]",40240.78080000001,674,5
3,98,265,"(0.99, 0.995]",38323.718400000005,627,5
3,99,266,"(0.99, 0.995]",38961.542400000006,643,5
3,101,272,"(0.99, 0.995]",42209.904,730,5
3,102,275,"(0.99, 0.995]",43215.216,752,5
3,103,276,"(0.99, 0.995]",43477.5264,758,5
3,105,279,"(0.99, 0.995]",44164.1376,774,5
3,106,280,"(0.99, 0.995]",44549.1552,783,5
3,212,422,"(0.99, 0.995]",49815.6384,755,5
3,227,438,"(0.99, 0.995]",54905.7696,669,5
3,230,441,"(0.99, 0.995]",55763.5584,650,5
3,234,446,"(0.99, 0.995]",56919.456000000006,619,5
3,264,486,"(0.99, 0.995]",52758.816,702,5
3,265,487,"(0.99, 0.995]",52947.312000000005,696,5
3,267,489,"(0.99, 0.995]",53362.7424,686,5
3,268,490,"(0.99, 0.995]",53558.3136,683,5
3,269,491,"(0.99, 0.995]",53739.312000000005,682,5
3,270,492,"(0.99, 0.995]",53862.864,682,5
3,271,493,"(0.99, 0.995]",54071.6352,678,5
3,284,508,"(0.99, 0.995]",58042.6176,586,5
3,292,516,"(0.99, 0.995]",60111.8496,531,5
3,300,524,"(0.99, 0.995]",61694.2656,497,5
3,304,530,"(0.99, 0.995]",63102.5472,460,5
3,310,539,"(0.99, 0.995]",65098.0704,402,5
3,311,541,"(0.99, 0.995]",65767.0464,385,5
3,312,542,"(0.99, 0.995]",65989.44,379,5
3,313,543,"(0.99, 0.995]",66161.8848,377,5
3,314,544,"(0.99, 0.995]",66351.7536,373,5
3,315,545,"(0.99, 0.995]",67089.58080000001,356,5
3,327,561,"(0.99, 0.995]",74520.0192,169,5
3,328,562,"(0.99, 0.995]",74783.91360000001,163,5
3,329,564,"(0.99, 0.995]",75234.0864,154,5
3,330,565,"(0.99, 0.995]",75441.27360000001,150,5
3,331,566,"(0.99, 0.995]",75697.248,145,5
3,333,569,"(0.99, 0.995]",76442.4672,131,5
3,335,571,"(0.99, 0.995]",77249.67360000001,114,5
3,336,572,"(0.99, 0.995]",77419.2672,110,5
3,337,573,"(0.99, 0.995]",77719.3824,110,5
3,340,576,"(0.99, 0.995]",78363.0144,96,5
3,341,578,"(0.99, 0.995]",78729.97439999999,89,5
3,343,580,"(0.99, 0.995]",79427.2512,79,5
3,344,581,"(0.99, 0.995]",79907.9424,75,5
3,345,583,"(0.99, 0.995]",80320.8384,70,5
3,346,584,"(0.99, 0.995]",80468.0448,69,5
3,353,596,"(0.99, 0.995]",83928.34560000002,45,5
3,354,597,"(0.99, 0.995]",84190.44480000001,44,5
3,381,636,"(0.99, 0.995]",48372.9312,778,5
3,383,639,"(0.99, 0.995]",49484.58240000001,764,5
3,388,645,"(0.99, 0.995]",51290.1312,732,5
3,392,651,"(0.99, 0.995]",55830.192,646,5
3,397,693,"(0.99, 0.995]",31145.2416,419,5
3,398,695,"(0.99, 0.995]",32111.1648,455,5
3,402,700,"(0.99, 0.995]",36216.8928,569,5
3,405,704,"(0.99, 0.995]",38574.8352,635,5
3,406,705,"(0.99, 0.995]",39059.5392,646,5
3,409,709,"(0.99, 0.995]",41902.608,721,5
3,410,710,"(0.99, 0.995]",42534.624,736,5
3,420,723,"(0.99, 0.995]",48747.8112,777,5
3,421,724,"(0.99, 0.995]",49130.822400000005,775,5
3,468,807,"(0.99, 0.995]",38619.9264,635,5
3,474,813,"(0.99, 0.995]",41019.792,698,5
3,478,817,"(0.99, 0.995]",42198.60480000001,730,5
3,479,818,"(0.99, 0.995]",42409.488000000005,735,5
3,480,820,"(0.99, 0.995]",42888.8064,747,5
3,481,821,"(0.99, 0.995]",43114.0512,751,5
3,482,822,"(0.99, 0.995]",43385.9712,756,5
3,506,853,"(0.99, 0.995]",53074.7712,696,5
3,507,854,"(0.99, 0.995]",53266.5408,690,5
3,508,857,"(0.99, 0.995]",54466.5792,674,5
3,514,866,"(0.99, 0.995]",56728.32,625,5
3,515,867,"(0.99, 0.995]",56951.5584,618,5
3,523,876,"(0.99, 0.995]",59350.6848,550,5
3,524,878,"(0.99, 0.995]",60726.6528,523,5
3,525,879,"(0.99, 0.995]",61513.6896,504,5
3,527,881,"(0.99, 0.995]",62791.660800000005,468,5
3,528,882,"(0.99, 0.995]",63426.4224,448,5
3,529,883,"(0.99, 0.995]",63658.0032,442,5
3,530,884,"(0.99, 0.995]",63897.398400000005,436,5
3,532,886,"(0.99, 0.995]",64350.9504,419,5
3,537,894,"(0.99, 0.995]",66426.624,371,5
3,546,907,"(0.99, 0.995]",69691.6704,283,5
3,548,910,"(0.99, 0.995]",70371.2064,271,5
3,557,920,"(0.99, 0.995]",73658.42880000001,188,5
3,560,923,"(0.99, 0.995]",74895.00480000001,161,5
3,562,925,"(0.99, 0.995]",75351.5136,152,5
3,585,949,"(0.99, 0.995]",86462.2176,41,5
3,587,951,"(0.99, 0.995]",87127.392,40,5
3,600,1064,"(0.99, 0.995]",32852.688,475,5
3,601,1067,"(0.99, 0.995]",33706.8864,500,5
3,602,1068,"(0.99, 0.995]",34041.6384,512,5
3,603,1070,"(0.99, 0.995]",34600.6848,531,5
3,604,1071,"(0.99, 0.995]",34846.627199999995,536,5
3,605,1072,"(0.99, 0.995]",35141.88480000001,544,5
3,609,1078,"(0.99, 0.995]",36512.5728,576,5
3,615,1084,"(0.99, 0.995]",38132.7936,621,5
3,617,1088,"(0.99, 0.995]",39545.51040000001,660,5
3,618,1089,"(0.99, 0.995]",39900.0096,668,5
3,619,1090,"(0.99, 0.995]",40156.8288,673,5
3,620,1091,"(0.99, 0.995]",40421.1456,680,5
3,622,1093,"(0.99, 0.995]",40884.5184,697,5
3,623,1094,"(0.99, 0.995]",41186.95680000001,701,5
3,624,1097,"(0.99, 0.995]",42026.4768,726,5
3,625,1098,"(0.99, 0.995]",42326.592,734,5
3,626,1099,"(0.99, 0.995]",42585.628800000006,739,5
3,627,1100,"(0.99, 0.995]",42814.6752,744,5
3,628,1101,"(0.99, 0.995]",43196.6304,752,5
3,629,1102,"(0.99, 0.995]",43473.936,758,5
3,631,1104,"(0.99, 0.995]",43959.5904,769,5
3,632,1105,"(0.99, 0.995]",44241.3312,774,5
3,635,1108,"(0.99, 0.995]",45139.3536,794,5
3,636,1109,"(0.99, 0.995]",45417.1872,793,5
3,637,1110,"(0.99, 0.995]",45746.5536,793,5
3,638,1111,"(0.99, 0.995]",46036.4256,792,5
3,639,1112,"(0.99, 0.995]",46303.6992,789,5
3,640,1113,"(0.99, 0.995]",46595.1552,793,5
3,712,1202,"(0.99, 0.995]",45898.1952,793,5
3,713,1203,"(0.99, 0.995]",46351.2192,790,5
3,714,1204,"(0.99, 0.995]",46578.2592,793,5
3,726,1218,"(0.99, 0.995]",53320.1856,687,5
3,727,1219,"(0.99, 0.995]",53525.7888,683,5
3,739,1232,"(0.99, 0.995]",68153.712,324,5
3,740,1233,"(0.99, 0.995]",68587.728,311,5
3,741,1234,"(0.99, 0.995]",68745.7056,308,5
3,750,1243,"(0.99, 0.995]",72397.4592,216,5
3,751,1244,"(0.99, 0.995]",72503.48160000001,216,5
3,752,1246,"(0.99, 0.995]",73131.5904,200,5
3,753,1247,"(0.99, 0.995]",73820.52480000001,184,5
3,766,1285,"(0.99, 0.995]",38199.9552,622,5
3,767,1287,"(0.99, 0.995]",38621.2992,635,5
3,773,1294,"(0.99, 0.995]",42467.7792,735,5
3,784,1308,"(0.99, 0.995]",47142.7968,791,5
3,787,1311,"(0.99, 0.995]",48133.7472,778,5
3,886,1473,"(0.99, 0.995]",46704.3456,794,5
3,890,1479,"(0.99, 0.995]",48657.2064,778,5
3,891,1480,"(0.99, 0.995]",48801.1392,779,5
3,901,1492,"(0.99, 0.995]",53058.4032,696,5
3,902,1493,"(0.99, 0.995]",53259.5712,691,5
3,918,1512,"(0.99, 0.995]",58654.78080000001,566,5
3,919,1514,"(0.99, 0.995]",59745.84,539,5
3,920,1515,"(0.99, 0.995]",60071.2992,531,5
3,921,1516,"(0.99, 0.995]",60413.65440000001,527,5
3,922,1517,"(0.99, 0.995]",60759.8112,522,5
3,923,1519,"(0.99, 0.995]",61683.600000000006,498,5
3,970,1648,"(0.99, 0.995]",32822.9088,474,5
3,981,1663,"(0.99, 0.995]",37539.216,601,5
3,982,1665,"(0.99, 0.995]",38347.7952,629,5
3,995,1682,"(0.99, 0.995]",44786.6496,788,5
3,996,1683,"(0.99, 0.995]",44880.2112,790,5
3,1146,1996,"(0.99, 0.995]",33535.4976,497,5
3,1154,2005,"(0.99, 0.995]",38184.326400000005,622,5
3,1159,2010,"(0.99, 0.995]",42182.1312,730,5
3,1162,2013,"(0.99, 0.995]",43328.208,754,5
3,1163,2014,"(0.99, 0.995]",43532.016,759,5
3,1185,2039,"(0.99, 0.995]",54961.3152,669,5
3,1200,2055,"(0.99, 0.995]",61982.1312,488,5
3,1246,2157,"(0.99, 0.995]",43476.7872,758,5
3,1255,2167,"(0.99, 0.995]",46583.328,793,5
3,1256,2168,"(0.99, 0.995]",46970.7744,795,5
3,1257,2169,"(0.99, 0.995]",47207.8464,792,5
3,1260,2173,"(0.99, 0.995]",48164.4768,778,5
3,1262,2175,"(0.99, 0.995]",48523.4112,778,5
3,1269,2188,"(0.99, 0.995]",55330.0704,659,5
3,1270,2189,"(0.99, 0.995]",55501.8816,656,5
3,1290,2270,"(0.99, 0.995]",31993.9488,448,5
3,1292,2272,"(0.99, 0.995]",32458.9056,464,5
3,1295,2278,"(0.99, 0.995]",34466.4672,526,5
3,1311,2296,"(0.99, 0.995]",40828.9728,693,5
3,1313,2298,"(0.99, 0.995]",41386.11840000001,705,5
3,1314,2299,"(0.99, 0.995]",41590.2432,711,5
3,1317,2302,"(0.99, 0.995]",42221.2032,730,5
3,1321,2307,"(0.99, 0.995]",44013.2352,771,5
3,1322,2308,"(0.99, 0.995]",44602.3776,784,5
3,1323,2309,"(0.99, 0.995]",44828.9952,789,5
3,1324,2310,"(0.99, 0.995]",45039.24480000001,791,5
3,1325,2311,"(0.99, 0.995]",45270.8256,792,5
3,1327,2313,"(0.99, 0.995]",46279.6224,789,5
3,1328,2314,"(0.99, 0.995]",46542.144,791,5
3,1329,2315,"(0.99, 0.995]",46915.2288,795,5
3,1332,2318,"(0.99, 0.995]",47876.294400000006,776,5
3,1334,2322,"(0.99, 0.995]",50116.704000000005,750,5
3,1335,2323,"(0.99, 0.995]",50299.4976,745,5
3,1349,2341,"(0.99, 0.995]",55664.5056,651,5
3,1350,2342,"(0.99, 0.995]",56705.2992,625,5
3,1357,2352,"(0.99, 0.995]",60466.34880000001,527,5
3,1358,2353,"(0.99, 0.995]",60680.822400000005,525,5
3,1359,2354,"(0.99, 0.995]",60848.937600000005,521,5
3,1404,2419,"(0.99, 0.995]",34578.72,530,5
3,1405,2420,"(0.99, 0.995]",34685.0592,533,5
3,1406,2421,"(0.99, 0.995]",34812.8352,534,5
3,1407,2422,"(0.99, 0.995]",35026.992,541,5
3,1408,2423,"(0.99, 0.995]",35148.7488,544,5
3,1424,2439,"(0.99, 0.995]",49958.4096,752,5
3,1425,2440,"(0.99, 0.995]",50116.704000000005,750,5
3,1426,2441,"(0.99, 0.995]",50352.9312,746,5
3,1435,2453,"(0.99, 0.995]",53255.136000000006,691,5
3,1459,2483,"(0.99, 0.995]",62336.4192,476,5
3,1523,2574,"(0.99, 0.995]",42959.664,747,5
3,1524,2575,"(0.99, 0.995]",43182.902400000006,752,5
3,1532,2585,"(0.99, 0.995]",46635.072,792,5
3,1533,2586,"(0.99, 0.995]",47022.096000000005,795,5
3,1535,2589,"(0.99, 0.995]",49450.26240000001,765,5
3,1536,2592,"(0.99, 0.995]",50441.424,746,5
3,1537,2593,"(0.99, 0.995]",51254.6496,732,5
3,1555,2615,"(0.99, 0.995]",58411.2672,574,5
3,1556,2616,"(0.99, 0.995]",59010.0192,560,5
3,1558,2618,"(0.99, 0.995]",59800.224,538,5
3,1564,2624,"(0.99, 0.995]",61942.0032,490,5
3,1566,2627,"(0.99, 0.995]",63127.04640000001,458,5
3,1568,2629,"(0.99, 0.995]",63521.1456,446,5
3,1569,2630,"(0.99, 0.995]",63776.592,440,5
3,1750,3035,"(0.99, 0.995]",32051.395200000003,449,5
3,1751,3036,"(0.99, 0.995]",32425.6416,464,5
3,1752,3037,"(0.99, 0.995]",32624.8032,470,5
3,1753,3038,"(0.99, 0.995]",32849.7312,475,5
3,1754,3039,"(0.99, 0.995]",33032.419200000004,479,5
3,1757,3042,"(0.99, 0.995]",34350.5184,523,5
3,1758,3043,"(0.99, 0.995]",34398.672,524,5
3,1760,3047,"(0.99, 0.995]",36519.9648,576,5
3,1761,3048,"(0.99, 0.995]",36786.182400000005,585,5
3,1777,3070,"(0.99, 0.995]",46199.366400000006,791,5
3,1778,3071,"(0.99, 0.995]",47068.4544,794,5
3,1788,3087,"(0.99, 0.995]",51624.2496,726,5
3,1789,3088,"(0.99, 0.995]",51698.908800000005,725,5
3,1790,3090,"(0.99, 0.995]",52600.20480000001,707,5
3,1795,3096,"(0.99, 0.995]",54979.2672,669,5
3,1796,3097,"(0.99, 0.995]",55517.088,656,5
